# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
    5.00    7.63707803    7.63706037    3.20007560    3.96629586    2.93964255    0.54489720   -1.00000000  -9.87496e+00
    5.00    7.68733511    7.68731706    3.22478297    3.97602272    2.95679860    0.54489720   -1.00000000  -9.86196e+00
    5.00    7.72736395    7.72734559    3.24470755    3.98391548    2.97079944    0.54489720   -1.00000000  -9.85176e+00
    5.00    7.77576892    7.77575017    3.26898316    3.99364083    2.98827231    0.54489720   -1.00000000  -9.83952e+00
    5.00    7.82156195    7.82154283    3.29210841    4.00301722    3.00534603    0.54489720   -1.00000000  -9.82811e+00
    5.00    7.85839814    7.85837871    3.31087935    4.01068368    3.01940754    0.54489720   -1.00000000  -9.81913e+00
    5.00    7.90428779    7.90426797    3.33431471    4.02038449    3.03747451    0.54489720   -1.00000000  -9.80814e+00
    5.00    7.93803077    7.93801065    3.35162413    4.02762872    3.05112669    0.54489720   -1.00000000  -9.80022e+00
    5.00    7.98211078    7.98209028    3.37425701    4.03722295    3.06946337    0.54489720   -1.00000000  -9.79015e+00
    5.00    8.02994086    8.02991994    3.39647065    4.04679523    3.08812258    0.54489720   -1.00000000  -9.77819e+00
    5.00    8.07994270    8.07992136    3.41812526    4.05629378    3.10701987    0.54489720   -1.00000000  -9.76545e+00
    5.00    8.11810535    8.11808368    3.43449984    4.06360393    3.12183803    0.54489720   -1.00000000  -9.75626e+00
    5.00    8.16667135    8.16664926    3.45518778    4.07298633    3.14116392    0.54489720   -1.00000000  -9.74520e+00
    5.00    8.21414683    8.21412433    3.47517552    4.08223026    3.16058039    0.54489720   -1.00000000  -9.73512e+00
    5.00    8.26060294    8.26058002    3.49451830    4.09134730    3.18008209    0.54489720   -1.00000000  -9.72595e+00
    5.00    8.30610897    8.30608563    3.51321894    4.10033493    3.19965972    0.54489720   -1.00000000  -9.71764e+00
    5.00    8.35078300    8.35075925    3.53134292    4.10921188    3.21932869    0.54489720   -1.00000000  -9.71009e+00
    5.00    8.39468822    8.39466407    3.54888480    4.11797643    3.23909086    0.54489720   -1.00000000  -9.70329e+00
    5.00    8.43784915    8.43782459    3.56584256    4.12662402    3.25893123    0.54489720   -1.00000000  -9.69724e+00
    5.00    8.48039783    8.48037286    3.58221807    4.13515600    3.27886010    0.54489720   -1.00000000  -9.69189e+00
    5.00    8.52798281    8.52795738    3.60007645    4.14468744    3.30156156    0.54489720   -1.00000000  -9.68677e+00
